utterance_id,policy_id,model_id,scenario_uid,kg_role,deontic_status,violation_applicable,violation,violation_reason,grounding_status,grounded,sem_max_cosine,top1_norm_kind,top1_norm_ref,top1_norm_text,lex_grounded,lex_max_cosine,fabrication_applicable,fabricated,unsupported_tokens,derived_estimate,derived_estimate_tokens
BK21_deepseek_02_Inputs_revised_2,BK21,deepseek,BK21_deepseek_02,EarlyCareerResearcher:EarlyCareerResearcher,applicable,True,False,,applicable,True,0.701973557472229,edge_fact,edge_0133#source_text,"Education research group project budget includes graduate student support (research scholarship) at minimum monthly amounts: master's 700K, doctoral 1.3M, doctoral candidate 1M KRW.",False,0.3136410538955608,True,True,"800 million; 1.2 billion; 60%; 12 million; 36 million; 540 million; 19,000; 1,200",False,
BK21_deepseek_02_Inputs_revised_3,BK21,deepseek,BK21_deepseek_02,GraduateStudent:GraduateStudent,applicable,True,False,,applicable,True,0.7062808871269226,node_summary,ResearchScholarship:ResearchScholarship,"Monthly stipend paid to graduate students from BK21 project budget. Monthly stipend paid to graduate students: master's 700K, doctoral candidate 1M, doctoral 1.3M KRW per month. Monthly stipend paid to graduate students at specified minimum amounts. Monthly stipend paid to graduate students from the BK21 project budget. Monthly stipend paid to graduate students, with minimum amounts per degree level. Monthly stipend paid to graduate students and early career researchers from the BK21 project budget. Monthly stipend paid to graduate students and early career researchers. Monthly stipend paid to graduate students with minimum amounts per degree level.",False,0.34017642384464014,True,True,"1.2 billion; 12 million; 60%; 36 million; 540 million; 19,000; 1,200",False,
BK21_deepseek_02_Inputs_revised_4,BK21,deepseek,BK21_deepseek_02,GraduateStudent:GraduateStudent,applicable,True,False,,applicable,True,0.6810126304626465,edge_fact,edge_0012#source_text,"2021 budget 408 billion KRW including carryover from previous year; 68 universities, 578 education research groups (teams) / 3,556 billion KRW.",False,0.3442497779786084,True,True,"1.2 billion; 12 million; 60%; 36 million; 540 million; 19,000; 1,200",False,
BK21_deepseek_02_Activities_initial_0,BK21,deepseek,BK21_deepseek_02,EarlyCareerResearcher:EarlyCareerResearcher,applicable,True,False,,applicable,True,0.6606919765472412,node_summary,MinistryOfEducation:MinistryOfEducation,"National ministry that funds and oversees the BK21 program. National ministry that publishes the 2022 BK21 basic operational and management plan. National ministry that funds and oversees the BK21 program with an annual budget of 408,080 million KRW. National ministry that funds the BK21 program and sets policy direction. National ministry that awards commendations to outstanding participants after reviewing merits. National ministry that funds and oversees the BK21 program, approving budget and setting policy direction. National ministry that funds and oversees the BK21 program, setting policy direction. National ministry that funds and oversees the BK21 program; approves budget and sets policy direction.",False,0.4450617115241318,True,True,12 billion; 800 million,False,
BK21_deepseek_02_Activities_initial_1,BK21,deepseek,BK21_deepseek_02,GraduateStudent:GraduateStudent,applicable,True,False,,applicable,True,0.680687665939331,edge_fact,edge_0040,The Ministry of Education funds education research groups through the BK21 project budget.,True,0.4811395425217729,True,True,1.2 billion; 12 billion,False,
BK21_deepseek_02_Activities_initial_2,BK21,deepseek,BK21_deepseek_02,EducationResearchGroup:EducationResearchGroup,applicable,True,False,,applicable,True,0.6229532361030579,edge_fact,edge_0012#source_text,"2021 budget 408 billion KRW including carryover from previous year; 68 universities, 578 education research groups (teams) / 3,556 billion KRW.",False,0.3672622722797893,True,True,12 billion; 800 million; 1.2 billion; 3%; 3%,False,
BK21_deepseek_02_Activities_initial_3,BK21,deepseek,BK21_deepseek_02,GraduateStudent:GraduateStudent,applicable,True,False,,applicable,True,0.7169283628463745,edge_fact,edge_0040,The Ministry of Education funds education research groups through the BK21 project budget.,False,0.36700461949818336,True,True,1.2 billion; 12 billion; 3%; 3%,False,
BK21_deepseek_02_Activities_initial_4,BK21,deepseek,BK21_deepseek_02,EarlyCareerResearcher:EarlyCareerResearcher,applicable,True,False,,applicable,True,0.6866940259933472,source_span,NationalResearchFoundation:NationalResearchFoundation#span10,The National Research Foundation of Korea manages the BK21 program.,False,0.3589722869381061,True,True,12 billion; 800 million; 1.2 billion; 3%; 3%,False,
BK21_deepseek_02_Activities_revised_0,BK21,deepseek,BK21_deepseek_02,EarlyCareerResearcher:EarlyCareerResearcher,applicable,True,False,,applicable,True,0.6606919765472412,node_summary,MinistryOfEducation:MinistryOfEducation,"National ministry that funds and oversees the BK21 program. National ministry that publishes the 2022 BK21 basic operational and management plan. National ministry that funds and oversees the BK21 program with an annual budget of 408,080 million KRW. National ministry that funds the BK21 program and sets policy direction. National ministry that awards commendations to outstanding participants after reviewing merits. National ministry that funds and oversees the BK21 program, approving budget and setting policy direction. National ministry that funds and oversees the BK21 program, setting policy direction. National ministry that funds and oversees the BK21 program; approves budget and sets policy direction.",False,0.4450617115241318,True,True,12 billion; 800 million,False,
BK21_deepseek_02_Activities_revised_1,BK21,deepseek,BK21_deepseek_02,GraduateStudent:GraduateStudent,applicable,True,False,,applicable,True,0.680687665939331,edge_fact,edge_0040,The Ministry of Education funds education research groups through the BK21 project budget.,True,0.4811395425217729,True,True,1.2 billion; 12 billion,False,
BK21_deepseek_02_Activities_revised_2,BK21,deepseek,BK21_deepseek_02,EducationResearchGroup:EducationResearchGroup,applicable,True,False,,applicable,True,0.6229532361030579,edge_fact,edge_0012#source_text,"2021 budget 408 billion KRW including carryover from previous year; 68 universities, 578 education research groups (teams) / 3,556 billion KRW.",False,0.3672622722797893,True,True,12 billion; 800 million; 1.2 billion; 3%; 3%,False,
BK21_deepseek_02_Activities_revised_3,BK21,deepseek,BK21_deepseek_02,GraduateStudent:GraduateStudent,applicable,True,False,,applicable,True,0.7169283628463745,edge_fact,edge_0040,The Ministry of Education funds education research groups through the BK21 project budget.,False,0.36700461949818336,True,True,1.2 billion; 12 billion; 3%; 3%,False,
BK21_deepseek_02_Activities_revised_4,BK21,deepseek,BK21_deepseek_02,EarlyCareerResearcher:EarlyCareerResearcher,applicable,True,False,,applicable,True,0.6866940259933472,source_span,NationalResearchFoundation:NationalResearchFoundation#span10,The National Research Foundation of Korea manages the BK21 program.,False,0.3589722869381061,True,True,12 billion; 800 million; 1.2 billion; 3%; 3%,False,
BK21_deepseek_02_Outputs_initial_0,BK21,deepseek,BK21_deepseek_02,GraduateStudent:GraduateStudent,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.4625257818261498,False,,,,
BK21_deepseek_02_Outputs_initial_1,BK21,deepseek,BK21_deepseek_02,EarlyCareerResearcher:EarlyCareerResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2905446479950283,False,,,,
BK21_deepseek_02_Outputs_initial_2,BK21,deepseek,BK21_deepseek_02,EarlyCareerResearcher:EarlyCareerResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.28674716999162614,False,,,,
